       1   1   1   1     0.0358580858
       1   2   1   1    -0.0014052582
       1   3   1   1     0.0082462035
       1   4   1   1     0.0000000000
       1   5   1   1     0.0000000000
       2   1   1   1    -0.0014052582
       2   2   1   1     0.6454524864
       2   3   1   1     0.0721482376
       2   4   1   1     0.0000000000
       2   5   1   1     0.0000000000
       3   1   1   1     0.0082462035
       3   2   1   1     0.0721482376
       3   3   1   1     0.0800709393
       3   4   1   1     0.0000000000
       3   5   1   1     0.0000000000
       4   1   1   1     0.0000000000
       4   2   1   1     0.0000000000
       4   3   1   1     0.0000000000
       4   4   1   1     0.0775181837
       4   5   1   1     0.0000000000
       5   1   1   1     0.0000000000
       5   2   1   1     0.0000000000
       5   3   1   1     0.0000000000
       5   4   1   1     0.0000000000
       5   5   1   1     0.0775181837
       1   1   1   2    -0.0184946507
       1   2   1   2     0.0082462035
       1   3   1   2    -0.0126858880
       1   4   1   2     0.0000000000
       1   5   1   2     0.0000000000
       2   1   1   2     0.0190773460
       2   2   1   2     0.0721482376
       2   3   1   2     0.4850258204
       2   4   1   2     0.0000000000
       2   5   1   2     0.0000000000
       3   1   1   2     0.0083952867
       3   2   1   2     0.0800709393
       3   3   1   2    -0.0517614703
       3   4   1   2     0.0000000000
       3   5   1   2     0.0000000000
       4   1   1   2     0.0000000000
       4   2   1   2     0.0000000000
       4   3   1   2     0.0000000000
       4   4   1   2    -0.0376934528
       4   5   1   2     0.0000000000
       5   1   1   2     0.0000000000
       5   2   1   2     0.0000000000
       5   3   1   2     0.0000000000
       5   4   1   2     0.0000000000
       5   5   1   2    -0.0376934528
       1   1   1   3     0.0000000000
       1   2   1   3     0.0000000000
       1   3   1   3     0.0000000000
       1   4   1   3    -0.0060920115
       1   5   1   3     0.0000000000
       2   1   1   3     0.0000000000
       2   2   1   3     0.0000000000
       2   3   1   3     0.0000000000
       2   4   1   3     0.5098506571
       2   5   1   3     0.0000000000
       3   1   1   3     0.0000000000
       3   2   1   3     0.0000000000
       3   3   1   3     0.0000000000
       3   4   1   3    -0.0308870661
       3   5   1   3     0.0000000000
       4   1   1   3     0.0176066727
       4   2   1   3     0.0775181837
       4   3   1   3    -0.0376934528
       4   4   1   3     0.0000000000
       4   5   1   3     0.0000000000
       5   1   1   3     0.0000000000
       5   2   1   3     0.0000000000
       5   3   1   3     0.0000000000
       5   4   1   3     0.0000000000
       5   5   1   3     0.0000000000
       1   1   1   4     0.0000000000
       1   2   1   4     0.0000000000
       1   3   1   4     0.0000000000
       1   4   1   4     0.0000000000
       1   5   1   4    -0.0060920115
