       1   1   -11.3391479312
       1   2    -0.1544686587
       1   3     0.0023043292
       1   4     0.0000000000
       1   5     0.0000000000
       1   6    -0.0000725237
       1   7     0.0000000003
       1   8     0.0000000372
       1   9     0.0000000000
       1  10     0.0000000000
       1  11    -0.0000000211
       1  12    -0.0000000223
       1  13     0.0000000000
       1  14     0.0000000000
       1  15     0.0000000000
       1  16     0.0000000000
       1  17     0.0000000000
       1  18     0.0000000000
       1  19    -0.0000000055
       2   1    -0.1544686587
       2   2    -3.1577017110
       2   3     0.0580336062
       2   4    -0.0033603809
       2   5    -0.0033603809
       2   6    -0.0470584124
       2   7    -0.1711233121
       2   8    -0.1932633394
       2   9    -0.0033603809
       2  10    -0.0033603809
       2  11     0.3899767946
       2  12     0.0320503759
       2  13    -0.0033603809
       2  14    -0.0033603809
       2  15    -0.0033603809
       2  16    -0.0033603809
       2  17    -0.0033603809
       2  18    -0.0033603809
       2  19     0.0537980066
       3   1     0.0023043292
       3   2     0.0510528760
       3   3    -1.6263869336
       3   4    -0.0103411110
       3   5    -0.0103411110
       3   6    -0.1411387420
       3   7    -0.0760177020
       3   8    -0.0369323836
       3   9    -0.0103411110
       3  10    -0.0103411110
       3  11    -0.1322644661
       3  12    -0.0749939424
       3  13    -0.0103411110
       3  14    -0.0103411110
       3  15    -0.0103411110
       3  16    -0.0103411110
       3  17    -0.0103411110
       3  18    -0.0103411110
       3  19     0.0457687112
       4   1     0.0000000000
       4   2    -0.0002761465
       4   3    -0.0002761465
       4   4    -2.4964836263
       4   5    -0.0002761465
       4   6    -0.0002761465
       4   7    -0.0002761465
       4   8    -0.0002761465
       4   9     0.5175840524
       4  10    -0.0002761465
       4  11    -0.0002761465
       4  12    -0.0002761465
       4  13    -0.0002761465
       4  14    -0.0255587781
       4  15    -0.0002761465
       4  16    -0.0002761465
       4  17    -0.0133043896
       4  18    -0.0002761465
       4  19    -0.0002761465
       5   1     0.0000000000
       5   2    -0.0002761465
       5   3    -0.0002761465
       5   4    -0.0002761465
       5   5    -2.4964836263
       5   6    -0.0002761465
       5   7    -0.0002761465
       5   8    -0.0002761465
       5   9    -0.0002761465
       5  10     0.5175840524
       5  11    -0.0002761465
       5  12    -0.0002761465
       5  13    -0.0255587781
       5  14    -0.0002761465
       5  15    -0.0002761465
       5  16    -0.0002761465
       5  17    -0.0002761465
       5  18    -0.0133043896
       5  19    -0.0002761465
       6   1    -0.0000725237
       6   2     0.0057732715
       6   3    -0.0813263279
       6   4     0.0494713030
       6   5     0.0494713030
       6   6    -2.3090646291
       6   7    -0.0279051446
       6   8     0.2946114067
       6   9     0.0494713030
       6  10     0.0494713030
       6  11     0.1102445861
       6  12     0.0168258972
       6  13     0.0494713030
       6  14     0.0494713030
       6  15     0.0494713030
       6  16     0.0494713030
       6  17     0.0494713030
       6  18     0.0494713030
       6  19     0.0813963408
       7   1     0.0000000003
       7   2    -0.1881924029
       7   3    -0.0861060627
       7   4    -0.0204294717
       7   5    -0.0204294717
       7   6    -0.0978059194
       7   7    -0.8422235600
       7   8     0.1201868096
       7   9    -0.0204294717
       7  10    -0.0204294717
       7  11     0.2768478717
       7  12     0.0308849396
       7  13    -0.0204294717
       7  14    -0.0204294717
       7  15    -0.0204294717
       7  16    -0.0204294717
       7  17    -0.0204294717
       7  18    -0.0204294717
       7  19     0.0865753986
       8   1     0.0000000372
       8   2    -0.1892903740
       8   3    -0.0259786880
       8   4     0.0006125845
       8   5     0.0006125845
       8   6     0.2457526882
       8   7     0.1412288658
       8   8    -1.0961536474
       8   9     0.0006125845
       8  10     0.0006125845
       8  11     0.1135310271
       8  12     0.0360791608
       8  13     0.0006125845
       8  14     0.0006125845
       8  15     0.0006125845
       8  16     0.0006125845
       8  17     0.0006125845
       8  18     0.0006125845
       8  19    -0.0272596775
       9   1     0.0000000000
       9   2     0.0036355617
       9   3     0.0036355617
       9   4     0.5214957606
       9   5     0.0036355617
       9   6     0.0036355617
       9   7     0.0036355617
       9   8     0.0036355617
       9   9    -1.3289058835
       9  10     0.0036355617
       9  11     0.0036355617
       9  12     0.0036355617
       9  13     0.0036355617
       9  14     0.0006435596
       9  15     0.0036355617
       9  16     0.0036355617
       9  17     0.0246362921
       9  18     0.0036355617
       9  19     0.0036355617
      10   1     0.0000000000
      10   2     0.0036355617
      10   3     0.0036355617
      10   4     0.0036355617
      10   5     0.5214957606
      10   6     0.0036355617
      10   7     0.0036355617
      10   8     0.0036355617
      10   9     0.0036355617
      10  10    -1.3289058835
      10  11     0.0036355617
      10  12     0.0036355617
      10  13     0.0006435596
      10  14     0.0036355617
      10  15     0.0036355617
      10  16     0.0036355617
      10  17     0.0036355617
      10  18     0.0246362921
      10  19     0.0036355617
      11   1    -0.0000000211
      11   2     0.4207192027
      11   3    -0.0945413278
      11   4     0.0273820273
      11   5     0.0273820273
      11   6     0.0881553103
      11   7     0.3246593707
      11   8     0.1403004699
      11   9     0.0273820273
      11  10     0.0273820273
      11  11    -1.0376772960
      11  12     0.0810296438
      11  13     0.0273820273
      11  14     0.0273820273
      11  15     0.0273820273
      11  16     0.0273820273
      11  17     0.0273820273
      11  18     0.0273820273
      11  19    -0.0372472109
      12   1    -0.0000000223
      12   2     0.0496252748
      12   3    -0.0504383134
      12   4     0.0142145180
      12   5     0.0142145180
      12   6    -0.0184308878
      12   7     0.0655289293
      12   8     0.0496810942
      12   9     0.0142145180
      12  10     0.0142145180
      12  11     0.0678621346
      12  12    -0.8051442648
      12  13     0.0142145180
      12  14     0.0142145180
      12  15     0.0142145180
      12  16     0.0142145180
      12  17     0.0142145180
