       1   1   1   1     0.0096576627
       1   2   1   1     0.0000000000
       1   3   1   1    -0.0021998620
       1   4   1   1     0.0000000000
       2   1   1   1     0.0000000000
       2   2   1   1     0.0099927772
       2   3   1   1     0.0000000000
       2   4   1   1     0.0004441088
       3   1   1   1    -0.0021998620
       3   2   1   1     0.0000000000
       3   3   1   1     0.2412446918
       3   4   1   1     0.0000000000
       4   1   1   1     0.0000000000
       4   2   1   1     0.0004441088
       4   3   1   1     0.0000000000
       4   4   1   1     0.0581066426
       1   1   1   2     0.0000000000
       1   2   1   2    -0.0091315667
       1   3   1   2     0.0000000000
       1   4   1   2    -0.0019077330
       2   1   1   2    -0.0083246872
       2   2   1   2     0.0000000000
       2   3   1   2     0.0004441088
       2   4   1   2     0.0000000000
       3   1   1   2     0.0000000000
       3   2   1   2     0.0029374141
       3   3   1   2     0.0000000000
       3   4   1   2     0.2352246938
       4   1   1   2     0.0014605615
       4   2   1   2     0.0000000000
       4   3   1   2     0.0581066426
       4   4   1   2     0.0000000000
       1   1   1   3     0.0000000000
       1   2   1   3     0.0000000000
       1   3   1   3     0.0000000000
       1   4   1   3     0.0000000000
       2   1   1   3     0.0000000000
       2   2   1   3     0.0000000000
       2   3   1   3     0.0000000000
       2   4   1   3     0.0000000000
       3   1   1   3     0.0000000000
       3   2   1   3     0.0000000000
       3   3   1   3     0.0000000000
       3   4   1   3     0.0000000000
       4   1   1   3     0.0000000000
       4   2   1   3     0.0000000000
       4   3   1   3     0.0000000000
       4   4   1   3     0.0000000000
       1   1   1   4     0.0000000000
       1   2   1   4     0.0000000000
       1   3   1   4     0.0000000000
       1   4   1   4     0.0000000000
       2   1   1   4     0.0000000000
       2   2   1   4     0.0000000000
       2   3   1   4     0.0000000000
       2   4   1   4     0.0000000000
       3   1   1   4     0.0000000000
       3   2   1   4     0.0000000000
       3   3   1   4     0.0000000000
       3   4   1   4     0.0000000000
       4   1   1   4     0.0000000000
       4   2   1   4     0.0000000000
       4   3   1   4     0.0000000000
       4   4   1   4     0.0000000000
       1   1   1   5     0.0000000000
       1   2   1   5     0.0016057448
       1   3   1   5     0.0000000000
       1   4   1   5     0.0003069897
       2   1   1   5     0.0014764269
       2   2   1   5     0.0000000000
       2   3   1   5    -0.0001634195
       2   4   1   5     0.0000000000
       3   1   1   5     0.0000000000
       3   2   1   5    -0.0005198953
       3   3   1   5     0.0000000000
       3   4   1   5    -0.0171763821
       4   1   1   5    -0.0000586006
       4   2   1   5     0.0000000000
       4   3   1   5    -0.0053463767
       4   4   1   5     0.0000000000
       1   1   1   6     0.0029310519
       1   2   1   6     0.0000000000
       1   3   1   6    -0.0006653018
       1   4   1   6     0.0000000000
       2   1   1   6     0.0000000000
       2   2   1   6     0.0031018904
       2   3   1   6     0.0000000000
       2   4   1   6     0.0005849816
       3   1   1   6    -0.0003236766
       3   2   1   6     0.0000000000
       3   3   1   6     0.0216871960
       3   4   1   6     0.0000000000
       4   1   1   6     0.0000000000
       4   2   1   6     0.0007797796
       4   3   1   6     0.0000000000
       4   4   1   6    -0.0084777376
       1   1   1   7     0.0000000000
       1   2   1   7     0.0000000000
       1   3   1   7     0.0000000000
       1   4   1   7     0.0000000000
       2   1   1   7     0.0000000000
       2   2   1   7     0.0000000000
       2   3   1   7     0.0000000000
       2   4   1   7     0.0000000000
       3   1   1   7     0.0000000000
       3   2   1   7     0.0000000000
       3   3   1   7     0.0000000000
       3   4   1   7     0.0000000000
       4   1   1   7     0.0000000000
       4   2   1   7     0.0000000000
       4   3   1   7     0.0000000000
       4   4   1   7     0.0000000000
       1   1   1   8     0.0000000000
       1   2   1   8     0.0000000000
       1   3   1   8     0.0000000000
       1   4   1   8     0.0000000000
       2   1   1   8     0.0000000000
       2   2   1   8     0.0000000000
       2   3   1   8     0.0000000000
       2   4   1   8     0.0000000000
       3   1   1   8     0.0000000000
       3   2   1   8     0.0000000000
       3   3   1   8     0.0000000000
       3   4   1   8     0.0000000000
       4   1   1   8     0.0000000000
       4   2   1   8     0.0000000000
       4   3   1   8     0.0000000000
       4   4   1   8     0.0000000000
       1   1   1   9     0.0000000000
       1   2   1   9     0.0000000000
       1   3   1   9     0.0000000000
       1   4   1   9     0.0000000000
       2   1   1   9     0.0000000000
       2   2   1   9     0.0000000000
       2   3   1   9     0.0000000000
       2   4   1   9     0.0000000000
       3   1   1   9     0.0000000000
       3   2   1   9     0.0000000000
       3   3   1   9     0.0000000000
       3   4   1   9     0.0000000000
       4   1   1   9     0.0000000000
       4   2   1   9     0.0000000000
       4   3   1   9     0.0000000000
       4   4   1   9     0.0000000000
       1   1   1  10     0.0000000000
       1   2   1  10     0.0000000000
       1   3   1  10     0.0000000000
       1   4   1  10     0.0000000000
       2   1   1  10     0.0000000000
       2   2   1  10     0.0000000000
       2   3   1  10     0.0000000000
       2   4   1  10     0.0000000000
       3   1   1  10     0.0000000000
       3   2   1  10     0.0000000000
       3   3   1  10     0.0000000000
       3   4   1  10     0.0000000000
       4   1   1  10     0.0000000000
       4   2   1  10     0.0000000000
       4   3   1  10     0.0000000000
       4   4   1  10     0.0000000000
       1   1   1  11     0.0055709589
       1   2   1  11     0.0000000000
       1   3   1  11    -0.0012640249
       1   4   1  11     0.0000000000
       2   1   1  11     0.0000000000
       2   2   1  11     0.0056124771
       2   3   1  11     0.0000000000
       2   4   1  11     0.0004677292
       3   1   1  11    -0.0010737938
       3   2   1  11     0.0000000000
       3   3   1  11     0.0346049066
       3   4   1  11     0.0000000000
