       1   1   1   1     3.5094757447
       1   2   1   1    -0.2783250094
       1   3   1   1     0.1720222486
       1   4   1   1     0.0000000000
       1   5   1   1     0.0000000000
       1   6   1   1     0.1495463619
       2   1   1   1    -0.2783250094
       2   2   1   1     0.0371689746
       2   3   1   1    -0.0177719690
       2   4   1   1     0.0000000000
       2   5   1   1     0.0000000000
       2   6   1   1    -0.0253629864
       3   1   1   1     0.1720222486
       3   2   1   1    -0.0177719690
       3   3   1   1     0.0252084713
       3   4   1   1     0.0000000000
       3   5   1   1     0.0000000000
       3   6   1   1    -0.0044609165
       4   1   1   1     0.0000000000
       4   2   1   1     0.0000000000
       4   3   1   1     0.0000000000
       4   4   1   1     0.0186411471
       4   5   1   1     0.0000000000
       4   6   1   1     0.0000000000
       5   1   1   1     0.0000000000
       5   2   1   1     0.0000000000
       5   3   1   1     0.0000000000
       5   4   1   1     0.0000000000
       5   5   1   1     0.0186411471
       5   6   1   1     0.0000000000
       6   1   1   1     0.1495463619
       6   2   1   1    -0.0253629864
       6   3   1   1    -0.0044609165
       6   4   1   1     0.0000000000
       6   5   1   1     0.0000000000
       6   6   1   1     0.0339927305
       1   1   1   2    -0.2783250094
       1   2   1   2     0.7425162443
       1   3   1   2    -0.0754729641
       1   4   1   2     0.0000000000
       1   5   1   2     0.0000000000
       1   6   1   2    -0.2131219462
       2   1   1   2     0.0371689746
       2   2   1   2    -0.0030996190
       2   3   1   2     0.0080305404
       2   4   1   2     0.0000000000
       2   5   1   2     0.0000000000
       2   6   1   2     0.0030351471
       3   1   1   2    -0.0177719690
       3   2   1   2     0.0176999617
       3   3   1   2     0.0101157750
       3   4   1   2     0.0000000000
       3   5   1   2     0.0000000000
       3   6   1   2    -0.0118851853
       4   1   1   2     0.0000000000
       4   2   1   2     0.0000000000
       4   3   1   2     0.0000000000
       4   4   1   2     0.0181965388
       4   5   1   2     0.0000000000
       4   6   1   2     0.0000000000
       5   1   1   2     0.0000000000
       5   2   1   2     0.0000000000
       5   3   1   2     0.0000000000
       5   4   1   2     0.0000000000
       5   5   1   2     0.0181965388
       5   6   1   2     0.0000000000
       6   1   1   2    -0.0253629864
       6   2   1   2    -0.0118212174
       6   3   1   2    -0.0168483883
       6   4   1   2     0.0000000000
       6   5   1   2     0.0000000000
       6   6   1   2     0.0080889217
       1   1   1   3     0.1720222486
       1   2   1   3    -0.0754729641
       1   3   1   3     0.7370999843
       1   4   1   3     0.0000000000
       1   5   1   3     0.0000000000
       1   6   1   3    -0.1459933391
       2   1   1   3    -0.0177719690
       2   2   1   3     0.0080305404
       2   3   1   3    -0.0108857449
       2   4   1   3     0.0000000000
       2   5   1   3     0.0000000000
       2   6   1   3     0.0052561177
       3   1   1   3     0.0252084713
       3   2   1   3     0.0101157750
       3   3   1   3    -0.0072593025
       3   4   1   3     0.0000000000
       3   5   1   3     0.0000000000
       3   6   1   3     0.0052834606
       4   1   1   3     0.0000000000
       4   2   1   3     0.0000000000
       4   3   1   3     0.0000000000
       4   4   1   3    -0.0110228575
       4   5   1   3     0.0000000000
       4   6   1   3     0.0000000000
