       1   1   1   1     0.0371689746
       1   2   1   1    -0.0030996190
       1   3   1   1     0.0080305404
       1   4   1   1     0.0000000000
       1   5   1   1     0.0000000000
       1   6   1   1     0.0030351471
       2   1   1   1    -0.0030996190
       2   2   1   1     0.6304527816
       2   3   1   1     0.0709584615
       2   4   1   1     0.0000000000
       2   5   1   1     0.0000000000
       2   6   1   1    -0.0425988300
       3   1   1   1     0.0080305404
       3   2   1   1     0.0709584615
       3   3   1   1     0.0947718659
       3   4   1   1     0.0000000000
       3   5   1   1     0.0000000000
       3   6   1   1     0.0375716297
       4   1   1   1     0.0000000000
       4   2   1   1     0.0000000000
       4   3   1   1     0.0000000000
       4   4   1   1     0.0816851550
       4   5   1   1     0.0000000000
       4   6   1   1     0.0000000000
       5   1   1   1     0.0000000000
       5   2   1   1     0.0000000000
       5   3   1   1     0.0000000000
       5   4   1   1     0.0000000000
       5   5   1   1     0.0816851550
       5   6   1   1     0.0000000000
       6   1   1   1     0.0030351471
       6   2   1   1    -0.0425988300
       6   3   1   1     0.0375716297
       6   4   1   1     0.0000000000
       6   5   1   1     0.0000000000
       6   6   1   1     0.1116643977
       1   1   1   2    -0.0177719690
       1   2   1   2     0.0080305404
       1   3   1   2    -0.0108857449
       1   4   1   2     0.0000000000
       1   5   1   2     0.0000000000
       1   6   1   2     0.0052561177
       2   1   1   2     0.0176999617
       2   2   1   2     0.0709584615
       2   3   1   2     0.4999897160
       2   4   1   2     0.0000000000
       2   5   1   2     0.0000000000
       2   6   1   2     0.0243021984
       3   1   1   2     0.0101157750
       3   2   1   2     0.0947718659
       3   3   1   2    -0.0460930056
       3   4   1   2     0.0000000000
       3   5   1   2     0.0000000000
       3   6   1   2     0.0762473350
       4   1   1   2     0.0000000000
       4   2   1   2     0.0000000000
       4   3   1   2     0.0000000000
       4   4   1   2    -0.0362427838
       4   5   1   2     0.0000000000
       4   6   1   2     0.0000000000
       5   1   1   2     0.0000000000
       5   2   1   2     0.0000000000
       5   3   1   2     0.0000000000
       5   4   1   2     0.0000000000
       5   5   1   2    -0.0362427838
       5   6   1   2     0.0000000000
       6   1   1   2    -0.0118851853
       6   2   1   2     0.0375716297
       6   3   1   2    -0.0220898748
       6   4   1   2     0.0000000000
       6   5   1   2     0.0000000000
       6   6   1   2     0.0627175534
       1   1   1   3     0.0000000000
       1   2   1   3     0.0000000000
       1   3   1   3     0.0000000000
       1   4   1   3    -0.0059772616
       1   5   1   3     0.0000000000
       1   6   1   3     0.0000000000
       2   1   1   3     0.0000000000
       2   2   1   3     0.0000000000
       2   3   1   3     0.0000000000
       2   4   1   3     0.5137447838
       2   5   1   3     0.0000000000
       2   6   1   3     0.0000000000
       3   1   1   3     0.0000000000
       3   2   1   3     0.0000000000
       3   3   1   3     0.0000000000
       3   4   1   3    -0.0306844759
       3   5   1   3     0.0000000000
       3   6   1   3     0.0000000000
       4   1   1   3     0.0181965388
       4   2   1   3     0.0816851550
       4   3   1   3    -0.0362427838
       4   4   1   3     0.0000000000
       4   5   1   3     0.0000000000
       4   6   1   3    -0.0363646701
       5   1   1   3     0.0000000000
       5   2   1   3     0.0000000000
       5   3   1   3     0.0000000000
       5   4   1   3     0.0000000000
       5   5   1   3     0.0000000000
       5   6   1   3     0.0000000000
       6   1   1   3     0.0000000000
       6   2   1   3     0.0000000000
       6   3   1   3     0.0000000000
       6   4   1   3    -0.0819316781
       6   5   1   3     0.0000000000
       6   6   1   3     0.0000000000
       1   1   1   4     0.0000000000
       1   2   1   4     0.0000000000
       1   3   1   4     0.0000000000
       1   4   1   4     0.0000000000
       1   5   1   4    -0.0059772616
       1   6   1   4     0.0000000000
       2   1   1   4     0.0000000000
       2   2   1   4     0.0000000000
       2   3   1   4     0.0000000000
       2   4   1   4     0.0000000000
       2   5   1   4     0.5137447838
       2   6   1   4     0.0000000000
       3   1   1   4     0.0000000000
       3   2   1   4     0.0000000000
       3   3   1   4     0.0000000000
       3   4   1   4     0.0000000000
       3   5   1   4    -0.0306844759
       3   6   1   4     0.0000000000
       4   1   1   4     0.0000000000
       4   2   1   4     0.0000000000
       4   3   1   4     0.0000000000
       4   4   1   4     0.0000000000
       4   5   1   4     0.0000000000
       4   6   1   4     0.0000000000
       5   1   1   4     0.0181965388
       5   2   1   4     0.0816851550
       5   3   1   4    -0.0362427838
       5   4   1   4     0.0000000000
       5   5   1   4     0.0000000000
       5   6   1   4    -0.0363646701
       6   1   1   4     0.0000000000
       6   2   1   4     0.0000000000
       6   3   1   4     0.0000000000
       6   4   1   4     0.0000000000
       6   5   1   4    -0.0819316781
       6   6   1   4     0.0000000000
       1   1   1   5    -0.0253629864
       1   2   1   5     0.0030351471
       1   3   1   5     0.0052561177
       1   4   1   5     0.0000000000
       1   5   1   5     0.0000000000
       1   6   1   5    -0.0053300376
       2   1   1   5    -0.0118212174
       2   2   1   5    -0.0425988300
       2   3   1   5     0.0243021984
       2   4   1   5     0.0000000000
       2   5   1   5     0.0000000000
       2   6   1   5     0.6290536393
       3   1   1   5    -0.0168483883
       3   2   1   5     0.0375716297
       3   3   1   5     0.0762473350
       3   4   1   5     0.0000000000
       3   5   1   5     0.0000000000
       3   6   1   5     0.0858972090
       4   1   1   5     0.0000000000
       4   2   1   5     0.0000000000
       4   3   1   5     0.0000000000
