       1   1   1   1     3.5076716760
       1   2   1   1    -0.2720660589
       1   3   1   1     0.1869513858
       1   4   1   1     0.0000000000
       1   5   1   1     0.0000000000
       2   1   1   1    -0.2720660589
       2   2   1   1     0.0358580858
       2   3   1   1    -0.0184946507
       2   4   1   1     0.0000000000
       2   5   1   1     0.0000000000
       3   1   1   1     0.1869513858
       3   2   1   1    -0.0184946507
       3   3   1   1     0.0273551425
       3   4   1   1     0.0000000000
       3   5   1   1     0.0000000000
       4   1   1   1     0.0000000000
       4   2   1   1     0.0000000000
       4   3   1   1     0.0000000000
       4   4   1   1     0.0186673025
       4   5   1   1     0.0000000000
       5   1   1   1     0.0000000000
       5   2   1   1     0.0000000000
       5   3   1   1     0.0000000000
       5   4   1   1     0.0000000000
       5   5   1   1     0.0186673025
       1   1   1   2    -0.2720660589
       1   2   1   2     0.7338304787
       1   3   1   2    -0.0746380974
       1   4   1   2     0.0000000000
       1   5   1   2     0.0000000000
       2   1   1   2     0.0358580858
       2   2   1   2    -0.0014052582
       2   3   1   2     0.0082462035
       2   4   1   2     0.0000000000
       2   5   1   2     0.0000000000
       3   1   1   2    -0.0184946507
       3   2   1   2     0.0190773460
       3   3   1   2     0.0083952867
       3   4   1   2     0.0000000000
       3   5   1   2     0.0000000000
       4   1   1   2     0.0000000000
       4   2   1   2     0.0000000000
       4   3   1   2     0.0000000000
       4   4   1   2     0.0176066727
       4   5   1   2     0.0000000000
       5   1   1   2     0.0000000000
       5   2   1   2     0.0000000000
       5   3   1   2     0.0000000000
       5   4   1   2     0.0000000000
       5   5   1   2     0.0176066727
       1   1   1   3     0.1869513858
       1   2   1   3    -0.0746380974
       1   3   1   3     0.7469611277
       1   4   1   3     0.0000000000
       1   5   1   3     0.0000000000
       2   1   1   3    -0.0184946507
       2   2   1   3     0.0082462035
       2   3   1   3    -0.0126858880
       2   4   1   3     0.0000000000
       2   5   1   3     0.0000000000
       3   1   1   3     0.0273551425
       3   2   1   3     0.0083952867
       3   3   1   3    -0.0079070497
       3   4   1   3     0.0000000000
       3   5   1   3     0.0000000000
       4   1   1   3     0.0000000000
       4   2   1   3     0.0000000000
       4   3   1   3     0.0000000000
       4   4   1   3    -0.0120244765
       4   5   1   3     0.0000000000
